"","ACWI","IXG","EXI","FLM","IGF","GNR","IXN","JXI","RXI","KXI","IXJ","MXI","IFGL","IYR"
"2012-06-29",0.0296112312430004,0.0395934534197573,0.0344194448976771,0.0428252026378981,0.0295853043595069,0.0348586560731157,0.0304194041133581,0.0182434248354433,0.0232888493693886,0.0214288777809744,0.0213615052199874,0.0392135588236595,0.0270094599074917,0.0229277179087699
"2012-07-03",0.00969677233757293,0.0079681696491769,0.00999208952978181,0.0150749737099365,0.00175798463089816,0.0218145141489487,0.00829370442858934,-0.00165700120762935,0.00579187139463322,0.00871403968063067,-0.000826378032318331,0.0150192769401851,0.00868211739528535,0.00555556984460193
"2012-07-06",-0.0113870508470422,-0.0167850780488115,-0.0138542523146743,-0.0184259819463684,-0.00445832214171116,-0.0164775862839375,-0.0199096012328468,-0.00336700654790434,-0.00742555254746513,-0.00325387568693536,-0.00517746459276225,-0.0151154296020284,-0.00382542633086169,0.00154487903427647
"2012-07-10",-0.00667974382796643,-0.00876150566857259,-0.0100051881074954,-0.0087460001708064,-0.00537635703638051,-0.0125787822068602,-0.0105521098805248,-0.00386473910988849,-0.00754442809292444,-0.00184514990962992,-0.00753204665558194,-0.0164177346873422,-0.00738270183948497,-0.0113135650748184
"2012-07-11",0.0011548678959965,0.0103462920541442,-0.00638190534550187,0.00565132897122655,0.00805373480709681,0.00705508003822786,-0.0026952057536036,0.00386473910988849,-0.00518519680270257,-0.00014207572660041,0.000335965062793875,-0.000551927159627486,0.0140156463883447,0.00109042771144185
"2012-07-17",0.00526859539640245,0.00655052781201348,0.00204499048772755,0.00645073054442147,0.00410798699769499,0.01141420128444,0.00238379135527644,-0.00143850420394331,0.00698275531109305,0.00576289457736934,0.0118734904150166,0.00641909586071687,0.0126996729994464,0.00882537681903184
"2012-07-18",0.0072843481670426,0.00182648452603429,0.0105670562630977,0.00557570443660582,0.0043827681550952,0.0033571160358723,0.0155920947598363,0.00215698106397255,0.00474973490682196,0.00223995613745931,0.00392670661617167,0.00364963908754934,0.00408441684222494,-0.00775610305947261
"2012-07-19",0.00542864938711585,0.00234344593641556,0.00785265285579451,0,0.00349243661149945,0.0079282701957939,0.0150448747020535,0.00143540694502331,0.0087099080837616,0.00362926138167641,0.00423660402298953,0.0151846735383172,0.00271370587159625,-0.00843239952459829
"2012-07-20",-0.0143135466554178,-0.0226206383755665,-0.0143422315022361,-0.0247690681124086,-0.0166987914251093,-0.0108651298691034,-0.0133273319267984,-0.014690209991794,-0.0147422817372034,-0.00853569864434611,-0.0144123031828158,-0.0153668394920041,-0.0129561989652132,-0.0033929705591893
"2012-07-24",-0.0088744160185259,-0.0070652467812371,-0.00931009103988023,-0.0194926431730726,-0.0132611949413834,-0.0151092880833197,-0.00905846480165895,-0.0148664779625283,-0.0117967850594565,-0.00627855943793332,-0.0119299070946619,-0.0118322349530753,-0.0069638164430712,-0.00326924865010891
"2012-07-25",0.00187485407625632,0.00625256896324711,0.00414852285495293,0.0142140385409668,0.00212153436142737,0.00563870502908648,-0.0059242827981878,-0.001498876123736,0.0086272102981777,0.000143133185673605,0.00556259335721521,0.00264151096990739,0.0086972195465389,-0.000936037509840837
"2012-07-26",0.0219992662684225,0.0256835947346952,0.0249399680338307,0.0338231402903082,0.0286501243053263,0.0175781589350943,0.016879381643979,0.0229838363903752,0.0177683741824315,0.0237601334381008,0.0160083458609881,0.0216224640131655,0.0185317588910601,0.0082381751376257
"2012-07-27",0.0201798027950204,0.0252979979623991,0.0203843988663341,0.0216513448576436,0.0169198902255085,0.0224823000158016,0.0226377632148438,0.0181581069407999,0.0201586777296292,0.0137416278522959,0.0165699796415364,0.0220670940286785,0.0121664224617812,0.0110838573137082
"2012-07-31",-0.00675982745337578,-0.00491020498109052,-0.0039856569302037,-0.0024865325700052,-0.00842660804933759,-0.00751098878462342,0.00676509345177312,-0.00846130999997685,-0.00742689764678683,-0.00497375990810056,-0.00114313721928294,-0.0088905602385303,-0.00134318354646767,-0.000763883621286432
"2012-08-01",-0.00113109388826427,-0.00259403517704637,-0.00340034331032557,-0.00526973900135408,-0.000875784612976105,-0.00335641179372015,-0.00353058928411354,-0.00291758047952184,-0.00492118007664466,-0.000138513747711677,0.000653381271202846,-0.00145905552056025,0.00335458214615336,-0.00290809112883483
"2012-08-02",-0.00955203987824538,-0.0130720815673531,-0.0108784312107462,-0.0259169435352287,-0.0170843625108814,-0.0139655253266926,-0.00787344862405259,-0.0127421474070455,-0.00494551791021314,-0.00611367751133862,-0.00918641630915129,-0.0150793589197726,-0.00469957226148621,0.00107238616175298
"2012-08-03",0.0239343102590555,0.0303249879513543,0.024806232955215,0.0347763591787453,0.0234890423371237,0.0231686858704068,0.0197965492110193,0.0260450404040666,0.0278852034895363,0.0194609688829344,0.0155346104938197,0.0257901811122649,0.019987340924613,0.00732268718334073
"2012-08-07",0.00795584306875519,0.00531445006349252,0.0105614124671458,0.00968791215459763,0.00375234961855053,0.0129644783219351,0.00720291229405756,0.00191616825097007,0.00811435039630837,-0.00274085412093505,-0.0014592625208083,0.0106459486657284,0.00229771970448622,-0.0104199533036535
"2012-08-08",0,0.000504668191382507,-0.00526676336921161,-0.00107181146380686,-0.00780915031416507,0.0042844092876213,0.000597907342177351,0.000478468908649887,-0.00528449353789728,0.00205634454529946,0.00113516593719076,0.00615819664112038,-0.00328407520119001,-0.00602551069864177
"2012-08-09",0.00241838086428148,-0.000504668191382507,0.001953888859203,0.00133958492905695,-0.00174367960482646,0.00608891672157696,0.00551376108160362,-0.00455472440298532,-0.000176631635185664,-0.000136958159496103,-0.000648508453338081,0.00577176941173363,-0.00362498337302997,-0.00294871013686837
"2012-08-10",0.00175515622064859,0.0015132411462675,0.000780487844498357,0.000267701781815344,0.000290824489471486,-0.00243111951181962,0.00237494545353822,0.00216008724336536,-0.00336194247471777,-0.000959232687460343,0.00226794200564129,0.00296038527043851,0.00230832748828336,0.00217357638749327
"2012-08-14",0.000439270817517823,0.000757862863101533,-0.000390854021000919,-0.00161812333041045,0.00291715492750644,-0.00305095324629168,-0.00282255256838759,0.00240096153753822,0.00141618009152822,0.00355872261699375,0.00582525919108079,-0.00245743497375539,-0.0013205680360846,-0.000465513236740378
"2012-08-15",-0.00131839175325821,0.00151400483121522,0.00253782469053521,0,0.000873489646454395,-0.00101905644200517,0.00237741568144667,-0.000719683370393742,0.0028263576490124,-0.00232542338564556,0.0043467829852144,-0.00705470297988953,-0.00132231424226026,0.00278983441952274
"2012-08-16",0.0109338504527003,0.0130262362951385,0.0106662506428421,0.0192467849822697,0.00811598657817969,0.0153786924026513,0.0156092110455859,0.00431035150112224,0.0134912252149313,0.00491804269964558,-0.000803535599683158,0.0147578223028288,0.00396170871414059,0.00755535164444954
"2012-08-17",0.000217462216796971,0.00422203532916932,0.00481093971308111,0.00817407319879893,0.00144237728742391,-0.00362100576695257,0.00306368318998818,0.000716589066851459,0.004687915521699,-0.000817995955631368,-0.00758496333932879,0.000174383120155497,0.00263244640337224,-0.000768344256009357
"2012-08-21",0.00065238667095846,0.0046931048223473,-0.00403497521217888,0.00474434205671059,0.00172910705905061,0.000806451656610196,-0.00567315508039634,-0.00239521072595439,-0.000521331143964687,0,-0.00226794200564129,0.00817182674951322,-0.00230832748828336,0
"2012-08-22",-0.000217414937262461,-0.0012328937574515,0.000384985567796203,-0.00686018521580278,0.002300835067365,-0.00100816623117206,0.00131204917138383,0.00167724970432781,0.00225714133505406,-0.00287454855387015,0.000972605036955621,0.00311203570662943,0.00395387665012725,-0.00092350322093715
"2012-08-23",-0.00785858661252137,-0.0101674775464824,-0.0100581118730347,-0.00291661349535932,-0.0103957043636798,-0.00850896543930713,-0.0081919709145879,-0.011315878542097,-0.00835950531609075,-0.00577400559347385,-0.00389610882456459,-0.0116330854385636,-0.00593669289790633,-0.00262123347987409
"2012-08-24",0.00371869618082776,0.00224075781544775,0.00233009814162255,-0.00345791008207641,0.00780689233248166,-0.00224055496521958,0.00512784069928784,0.00507186209796062,0.00540683274103415,0.0063221760882195,0.00761568940475676,-0.00122324174274446,0.000661375685483634,0.00385238168093327
"2012-08-28",0,0.0027380228679621,-0.00563381771825622,0,-0.00086793004146557,-0.00102239043769226,-0.00205248569341965,-0.00144613184999987,0.000869792174519546,0.00299972954690819,0,-0.00246609249519292,-0.000662471041120938,0.00398223837639389
"2012-08-29",-0.0010949305813055,0.000248539829786676,-0.00292654584056873,-0.0120725812342695,-0.000289477495146517,-0.00656816811209726,0.00249175651093747,-0.000965251040195181,0.000347705149539301,-0.00149873997670635,-0.000807037409632727,-0.00300274004650714,0.00363817169944314,0.00030567018425387
"2012-08-30",-0.0107942451308802,-0.0120001440031103,-0.0098174752787048,-0.0155041865359653,-0.008723521444991,-0.0153561847210639,-0.0129661459972672,-0.00629694500158928,-0.00960622180543957,-0.00711551989589321,-0.00420712594656791,-0.0227221511919291,-0.0159737173491661,-0.00107025466985355
"2012-08-31",0.00684253856140282,0.0129936860619884,0.00747005636039955,0.0119892444285212,0.00611444618612644,0.0122624419214241,0.00665141761953514,0.00508906950747123,0.0014030167155914,0.00342724305583886,0.00517549271042661,0.014729923231064,0.0100134348036627,0.00396947086099253
"2012-09-05",-0.00176639480682272,0.00200150179401382,-0.00336667314727945,-0.00109229939860933,-0.00553533824129948,-0.00354203933192121,-0.00132753172383726,-0.0019389245046737,-0.000351679272132088,-0.00205493599266404,0.00418680160711027,-0.000180326391255647,0.00333667309903918,-0.000606612090181535
"2012-09-06",0.022074986657358,0.0278514613556675,0.0221686371296794,0.0261576191785573,0.0196708685748508,0.027585116723067,0.0214653784473882,0.0144511185381746,0.0241519862229564,0.0132145509900941,0.017521951947213,0.0287968707522408,0.0181553096974274,0.00740576195140541
"2012-09-07",0.0105365989314028,0.0183049427032809,0.013107358046764,0.0158440071712609,0.00969220814133287,0.0256578516857195,0.00230880333440542,0.0061978744289668,0.00786597763028407,-0.00801689190795063,-0.00126402292070971,0.0312228898720042,0.00944171103227154,0.00225614896033122
"2012-09-11",0.00708689748012548,0.0129312146722484,0.00729790064422353,0.00910161009343646,0.00683373957856537,0.00774197415361533,0.00552889521326616,0.00452435585438726,0.000851861368492024,0.00589648605926918,0.00729582934889805,0.0074500852545949,0.00751514727930802,0.00407455479581742
"2012-09-12",0.00427077309399149,0.00782087171618029,0.00952206775664743,0.0110697487703431,0.00481246505583321,0.0027646147150362,0.00766065754062417,0.000237557905856445,0.00458755370872321,-0.00369838103904385,-0.0001580403006054,0.00521579377105574,0.0103627870355467,0.00360794137619891
